NUTS_ID,YEAR,spi01_min,spi03_min,spi06_min,spi12_min,lfi_min,tmax_min,fapar_min,sma_min,spi01_mean,spi03_mean,spi06_mean,spi12_mean,lfi_mean,tmax_mean,fapar_mean,sma_mean,spi01_median,spi03_median,spi06_median,spi12_median,lfi_median,tmax_median,fapar_median,sma_median,spi01_max,spi03_max,spi06_max,spi12_max,lfi_max,tmax_max,fapar_max,sma_max,drg_agr_w,drg_agr_s,drg_man_w,drg_man_s,drg_agr_w_01,drg_agr_w_02,drg_agr_w_03,drg_agr_w_04,drg_agr_w_05,drg_agr_w_06,drg_agr_w_07,drg_agr_w_08,drg_agr_w_09,drg_agr_w_10,drg_agr_w_11,drg_agr_w_12,drg_agr_s_01,drg_agr_s_02,drg_agr_s_03,drg_agr_s_04,drg_agr_s_05,drg_agr_s_06,drg_agr_s_07,drg_agr_s_08,drg_agr_s_09,drg_agr_s_10,drg_agr_s_11,drg_agr_s_12,drg_man_w_01,drg_man_w_02,drg_man_w_03,drg_man_w_04,drg_man_w_05,drg_man_w_06,drg_man_w_07,drg_man_w_08,drg_man_w_09,drg_man_w_10,drg_man_w_11,drg_man_w_12,drg_man_s_01,drg_man_s_02,drg_man_s_03,drg_man_s_04,drg_man_s_05,drg_man_s_06,drg_man_s_07,drg_man_s_08,drg_man_s_09,drg_man_s_10,drg_man_s_11,drg_man_s_12,spi12_yearly,hw_month_01,hw_month_02,hw_month_03,hw_month_04,hw_month_05,hw_month_06,hw_month_07,hw_month_08,hw_month_09,hw_month_10,hw_month_11,hw_month_12,yearly_hw,avg_hw_intensity,avg_len_hw,area,gdp,gross_value_added_A,gross_value_added_C,employment_A,employment_C,population,gva_A_lagged,gva_C_lagged,employment_A_lagged,employment_C_lagged,gva_employ_lagged_A,gva_employ_lagged_C,gdp_lagged,growth_rate,gva_employ_A,gva_employ_C
PT11E,2006,-1.76,-1.31,-0.491,-1.21,0.0,7.379,,-0.484,0.2190833333333333,0.2653333333333333,0.2441666666666666,-0.1059166666666666,0.0,19.42083333333333,,0.4135833333333333,0.236,0.0755,-0.0975,-0.2314999999999999,0.0,19.7575,,0.5385,1.679,2.022,1.92,0.915,0.0,30.879,,1.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.95568275,2.0,,1347.19,85.94,62.68,26.46,3.07,122.76,75.08,67.11,27.98,3.1,2.6833452466047176,21.648387096774197,1297.59,0.0382247088833916,3.0714796283059327,20.21935483870968
PT11E,2007,-1.52,-2.04,-1.73,-1.2,0.0,9.179,,-2.396,-0.135,-0.0654166666666666,0.2321666666666666,0.5107499999999999,0.136,18.378416666666663,,-0.1175,-0.0415,0.0275,0.332,0.848,0.0,18.841,,0.243,1.461,1.417,1.086,1.106,0.85,28.334,,1.291,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.828,,,,,,,,,,,,,,,,,1409.19,75.25,77.99,28.0,3.05,121.8,85.94,62.68,26.46,3.07,3.2479213907785334,20.416938110749182,1347.19,0.046021719282358,2.843915343915344,25.403908794788272
PT11E,2008,-1.25,-1.53,-1.65,-0.997,0.0,8.691,,-1.664,-0.1358333333333333,-0.4092499999999999,-0.6025833333333334,-0.82125,0.1534166666666666,18.108,,-0.5939166666666666,-0.1415,-0.5489999999999999,-0.708,-0.8725,0.0,17.759999999999998,,-0.626,1.338,1.094,0.668,-0.456,0.828,28.266,,0.404,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684,,,,,,,,,,,,,,,,,1494.68,73.23,76.89,27.14,2.91,120.75,75.25,77.99,28.0,3.05,2.6875,25.57049180327869,1409.19,0.0606660563870024,2.615357142857143,25.20983606557377
PT11E,2009,-1.54,-2.01,-1.98,-1.59,0.0,7.879,,-1.875,-0.062,-0.4520833333333334,-0.8028333333333334,-0.9630833333333334,0.28375,19.157833333333333,,-0.5303333333333333,0.1985,-0.3825,-0.817,-1.155,0.0,18.5275,,-0.4825,1.517,1.225,0.898,0.09,0.761,29.445,,0.495,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.642,,,,,,,,,,,,,,,,,1501.87,71.86,74.13,26.98,2.82,119.64,73.23,76.89,27.14,2.91,2.698231392778187,26.422680412371133,1494.68,0.0048103941980891,2.647752394988946,25.47422680412371
PT11E,2010,-1.99,-1.59,-0.435,0.229,0.0,7.879,,-0.711,0.18025,0.5128333333333334,0.8190833333333334,1.1214166666666667,0.0,18.528583333333334,,0.2745833333333333,0.2754999999999999,0.362,1.122,1.2235,0.0,18.4555,,0.5505,1.566,1.559,1.567,1.592,0.0,31.036,,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9861572,1.0,,1555.01,74.81,67.5,26.85,2.85,118.45,71.86,74.13,26.98,2.82,2.6634544106745737,26.28723404255319,1501.87,0.0353825564130051,2.772794662713121,23.93617021276596
PT11E,2011,-0.986,-1.17,-1.22,-0.408,0.0,9.379,,-1.069,-0.0724166666666666,-0.2018333333333333,-0.1164166666666666,0.2711666666666666,0.0,19.82375,,0.06825,-0.0199999999999999,-0.306,-0.0595,0.236,0.0,21.711,,0.3485,0.756,0.725,0.617,1.107,0.0,28.308,,0.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.609355,1.0,,1538.86,67.47,70.01,26.08,2.85,117.26,74.81,67.5,26.85,2.85,2.786219739292365,23.684210526315788,1555.01,-0.0103857853004161,2.512849162011173,24.564912280701755
PT11E,2012,-2.37,-2.25,-1.56,-1.61,0.0,10.099,-1.771,-2.259,-0.35375,-0.6068333333333333,-0.8420833333333334,-1.3258333333333334,0.3260833333333333,18.96575,-0.7176666666666667,-0.6725833333333333,-0.0655,-0.4205,-1.0165000000000002,-1.315,0.113,18.0535,-0.5115000000000001,-0.5465,0.561,0.296,0.161,-1.11,0.92,28.944,-0.275,0.385,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.61216535,2.0,,1385.33,71.73,72.32,25.27,2.97,115.91,67.47,70.01,26.08,2.85,2.587039877300614,24.564912280701755,1538.86,-0.0997686599170814,2.7503834355828225,25.375438596491225
PT11E,2013,-2.22,-1.58,-0.827,-0.428,0.0,9.491,-0.478,-0.821,-0.08375,0.09525,0.3189166666666667,0.4409166666666667,0.01,18.151666666666667,0.3168333333333333,0.0743333333333333,0.1975,0.2775,0.4705,0.504,0.0,17.299999999999997,0.218,0.2774999999999999,1.607,1.265,0.92,0.818,0.12,29.582,1.368,0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4512499,4.0,5544.0,1419.66,85.24,67.46,26.56,2.83,114.35,71.73,72.32,25.27,2.97,2.838543727740404,24.350168350168342,1385.33,0.0247810990883039,3.373169766521567,22.71380471380471
PT11E,2014,-0.964,-0.297,-0.415,0.526,0.0,9.323,-0.837,-2.27,0.3680833333333333,0.5106666666666667,0.6725833333333333,0.8966666666666666,0.1559166666666666,18.49083333333333,0.2718333333333333,-0.63075,0.1915,0.3965,0.8320000000000001,0.812,0.0,19.0385,0.2835,-0.6930000000000001,1.863,1.432,1.227,1.436,0.837,26.818,0.964,0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3845703,1.0,5544.0,1486.88,85.76,67.0,26.33,2.85,112.88,85.24,67.46,26.56,2.83,3.2093373493975905,23.83745583038869,1419.66,0.0473493653409971,3.2289156626506026,23.674911660777383
PT11E,2015,-1.27,-1.25,-1.26,-0.932,0.0,8.879,-0.077,-3.556,-0.0865833333333333,-0.1763333333333333,-0.29125,-0.2624166666666667,0.6948333333333333,19.056166666666662,0.5523333333333333,-1.0588333333333333,-0.187,-0.1015,-0.154,-0.2935,0.923,18.284,0.4205,-0.796,0.893,0.891,0.703,0.779,0.955,30.349,1.465,0.885,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2852320499999998,2.0,5544.0,1516.7,88.29,72.38,25.13,3.0,111.47,85.76,67.0,26.33,2.85,3.257121154576529,23.50877192982456,1486.88,0.0200554180566016,3.353209266995823,25.39649122807017
PT11E,2016,-1.12,-1.49,-1.3,0.136,0.0,10.379,0.76,-0.806,0.1475833333333333,0.2800833333333333,0.7505833333333333,1.0185,0.0,19.19525,1.2740833333333332,0.1775833333333333,-0.225,0.5745,1.032,1.1255000000000002,0.0,17.942999999999998,1.353,0.3235,1.927,1.851,2.099,1.462,0.0,31.263,1.983,1.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0583537,2.0,5544.0,1546.04,92.56,99.09,23.97,2.97,110.08,88.29,72.38,25.13,3.0,3.5133306804616,24.126666666666665,1516.7,0.0193446297883562,3.68324711500199,33.03
PT11E,2017,-2.99,-2.61,-2.46,-1.73,0.0,10.21,-0.994,-2.175,-0.6016666666666667,-0.9188333333333332,-1.0855,-0.8363333333333333,0.3683333333333333,20.623916666666663,-0.1617499999999999,-1.01675,-0.395,-1.0255,-0.9745,-1.03,0.183,21.486,-0.3854999999999999,-1.0315,1.59,0.333,-0.059,0.29,0.957,30.349,0.999,0.237,3,2,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.067,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.1139927363636364,3.6666666666666665,5544.0,1481.33,89.78,110.51,20.64,3.28,108.98,92.56,99.09,23.97,2.97,3.8614935335836464,33.36363636363636,1546.04,-0.0418553206902797,3.745515227367543,37.20875420875421
PT11E,2018,-1.32,-1.65,-1.5,-1.94,0.0,10.054,-1.807,-2.202,0.1105833333333333,0.2865,0.2454166666666667,-0.2686666666666666,0.1108333333333333,19.1775,-0.1486666666666666,-0.2235833333333333,-0.158,0.3625,0.3065,-0.0475,0.0,18.722,-0.3195,-0.1185,1.894,1.835,2.184,0.721,0.665,32.546,1.564,0.982,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.37999443,5.0,5544.0,1666.97,98.17,113.82,22.25,3.36,108.2,89.78,110.51,20.64,3.28,4.349806201550387,33.69207317073171,1481.33,0.1253198139509765,4.7562984496124034,34.701219512195124
PT11E,2019,-1.94,-0.96,-1.27,-1.15,0.0,10.391,-1.02,-0.875,-0.045,-0.3499166666666666,-0.6728333333333333,-0.6685833333333333,0.0,19.605416666666667,-0.0205833333333333,-0.27125,0.0595,-0.444,-0.7875,-0.8400000000000001,0.0,18.6745,0.1025,-0.238,1.325,0.796,0.677,0.472,0.0,30.099,0.581,0.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,,,,,,,,,,,,,,,,5544.0,1702.22,110.44,111.36,20.9,3.41,107.66,98.17,113.82,22.25,3.36,4.4121348314606745,33.875,1666.97,0.0211461514004451,4.9635955056179775,33.142857142857146
PT11E,2020,-1.35,-0.835,-0.334,-0.258,0.0,10.295,-0.05,-0.79,-0.0424999999999999,0.08875,0.124,0.1028333333333333,0.0,20.062,0.7859166666666667,0.0705,0.148,0.3115,0.151,0.136,0.0,17.91,0.813,0.2234999999999999,1.052,0.783,0.564,0.464,0.0,31.662,1.278,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47014174,1.0,5544.0,1662.43,105.43,102.31,20.75,3.31,107.01,110.44,111.36,20.9,3.41,5.28421052631579,32.65689149560117,1702.22,-0.0233753568868888,5.044497607655504,30.00293255131965
PT11E,2021,-1.475,-1.433,-1.26,-0.731,0.0,10.191,-0.388,-1.369,-0.26225,-0.1621666666666666,-0.0900833333333333,0.1011666666666666,0.0171666666666666,19.487166666666667,0.78425,-0.3690833333333334,-0.583,-0.0265,0.161,0.1644999999999999,0.0,19.2125,0.797,-0.283,1.716,0.799,0.716,0.717,0.206,30.379,1.942,0.224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5414216,1.0,5544.0,1746.88,,,,,,105.43,102.31,20.75,3.31,5.080963855421687,30.909365558912388,1662.43,0.0507991313919984,,
PT11E,2022,-1.783,-1.305,-1.292,,0.0,11.212,-1.541,-6.698,-0.136,-0.2901666666666667,-0.6303333333333333,,0.5820833333333334,20.88808333333333,-0.4538333333333333,-1.75425,0.084,-0.3265,-0.9175,,0.8414999999999999,20.4225,-0.645,-1.1185,1.402,1.279,1.134,,0.934,34.125,1.12,0.563,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0709992,2.5,5544.0,,,,,,,,,,,,,,,,
PT150,2001,-2.17,-1.065,-0.7305,0.6105,0.0,13.942,,-0.168,0.21975,0.4390416666666667,0.6073333333333334,1.0983333333333334,0.0,21.997333333333334,,0.6474166666666666,0.50825,0.41225,0.6054999999999999,1.04575,0.0,22.029,,0.664,1.1785,1.497,1.377,1.886,0.0,29.045,,2.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.238129775,2.0,,,,,,,,,,,,,,,,,
PT150,2002,-1.165,-0.7895,-0.2965,-0.253,0.0,15.517,,-0.192,0.0625833333333333,0.168875,0.1511666666666666,0.03025,0.0246666666666666,21.95991666666667,,0.6594166666666667,-0.1095,0.0852499999999999,0.1335,-0.0155,0.0,22.079,,0.7124999999999999,1.5945,1.5195,0.9955,0.4435,0.296,29.149,,2.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2715,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5000968,1.5,,5858.64,312.03,181.47,29.25,9.95,404.48,,,,,,,,,,
PT150,2003,-0.8325,-1.38,-0.2095,0.5485,0.0,14.35,,-0.06,0.2090833333333333,0.33825,0.6052083333333333,0.8284583333333333,0.0,22.262,,0.66775,0.1825,0.6795,0.71475,0.8534999999999999,0.0,20.6905,,0.7475,1.3605,1.047,1.0275,1.0405,0.0,31.681,,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.105128633333333,1.5,,6176.7,317.75,199.05,28.26,10.72,410.82,312.03,181.47,29.25,9.95,10.667692307692306,18.23819095477387,5858.64,0.0542890500184342,10.863247863247864,20.005025125628144
PT150,2004,-2.065,-0.6265,-0.7135,-0.6555,0.0,15.149,,-0.655,-0.28325,-0.1254166666666666,-0.1009166666666666,0.0604166666666666,0.0210833333333333,22.30408333333333,,0.0064166666666666,-0.4525,-0.14,-0.18225,0.1085,0.0,21.047,,-0.0334999999999999,1.023,0.5925,0.5175,0.503,0.253,31.688,,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.99278552,2.5,,6402.57,284.65,203.06,28.09,10.73,416.07,317.75,199.05,28.26,10.72,11.243807501769284,18.56809701492537,6176.7,0.0365680703288163,10.0725406935598,18.94216417910448
PT150,2005,-3.165,-1.915,-2.165,-1.705,0.0,13.796,,-2.928,-0.5444166666666667,-0.8244166666666667,-1.1539166666666667,-1.4346666666666668,0.3365833333333333,22.08825,,-1.153166666666667,-0.29175,-1.11,-1.3424999999999998,-1.5625,0.305,22.6485,,-0.9515,1.052,0.6445,0.5115,-0.991,0.637,29.994,,0.691,5,0,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1241397733333331,3.0,,6795.88,271.84,177.6,27.58,10.27,421.04,284.65,203.06,28.09,10.73,10.133499466002135,18.924510717614165,6402.57,0.0614300195077914,9.67746529013884,16.551724137931032
PT150,2006,-2.32,-0.4065,-0.276,-0.7595,0.0,12.788,,0.003,0.5030416666666667,0.6575416666666667,0.5603333333333333,0.2089166666666666,0.0,22.07975,,0.6546666666666666,0.4822499999999999,0.33425,0.27125,0.3017499999999999,0.0,21.988,,0.631,2.1675,2.3385,1.9415,0.8145,0.0,29.774,,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.9981912416666666,1.5,,7219.77,258.58,191.07,27.16,10.13,426.17,271.84,177.6,27.58,10.27,9.856417693981143,17.293086660175266,6795.88,0.0623745563488467,9.375634517766498,18.60467380720545
PT150,2007,-0.932,-0.949,-0.645,-0.433,0.0,14.776,,-0.825,0.1718749999999999,0.1845,0.2451666666666666,0.3561666666666667,0.0,21.83491666666667,,0.28675,-0.07475,0.10375,0.1935,0.506,0.0,21.9235,,0.225,1.4525,1.6705,1.1565,0.716,0.0,29.751,,2.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6355,,,,,,,,,,,,,,,,,7710.39,248.89,192.32,27.86,9.74,431.68,258.58,191.07,27.16,10.13,9.52061855670103,18.86179664363277,7219.77,0.0679550733610627,9.163843888070693,18.98519249753208
PT150,2008,-0.9955,-1.125,-0.3705,-0.134,0.0,14.701,,-0.844,0.185625,0.4152916666666666,0.5425416666666667,0.5114166666666667,0.0,21.57583333333333,,-0.0339166666666666,-0.1897499999999999,0.63775,0.5587500000000001,0.5655,0.0,21.4575,,-0.0725,1.6565,1.526,1.57,0.7465,0.0,28.679,,1.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134,,,,,,,,,,,,,,,,,7920.54,249.54,209.23,27.54,9.62,437.32,248.89,192.32,27.86,9.74,8.93359655419957,19.745379876796715,7710.39,0.0272554306591494,8.956927494615936,21.481519507186857
PT150,2009,-1.32,-1.78,-1.86,-0.953,0.0,12.951,,-1.781,-0.1193333333333333,-0.3635416666666666,-0.5737083333333334,-0.29725,0.0293333333333333,22.03683333333333,,-0.9085833333333334,-0.44725,-0.384,-0.62425,-0.52475,0.0,22.3,,-0.9595,1.85,0.9745,0.852,0.7775,0.352,29.628,,0.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7775,,,,,,,,,,,,,,,,,7498.42,235.95,186.68,26.97,8.4,442.96,249.54,209.23,27.54,9.62,9.061002178649238,21.74948024948025,7920.54,-0.0532943460925643,8.567538126361656,19.405405405405407
PT150,2010,-0.9195,-1.14,-0.4835,0.7565,0.0,13.34,,-0.774,0.5415416666666667,0.8812500000000001,1.374,1.8824583333333331,0.0,21.870666666666665,,0.0691666666666666,0.64375,0.8334999999999999,1.71775,2.04175,0.0,22.039,,-0.094,2.0955,2.4125,2.369,2.302,0.0,31.319,,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.724014024,1.25,,7568.68,246.76,165.35,23.4,7.83,448.56,235.95,186.68,26.97,8.4,8.74860956618465,22.223809523809525,7498.42,0.0093699739411769,9.149425287356324,19.684523809523807
PT150,2011,-1.42,-0.3915,-0.303,0.524,0.0,13.974,,-0.842,0.31825,0.7202500000000001,0.938,1.2290833333333333,0.0,22.40825,,0.2881666666666667,0.392,0.79975,1.06825,1.2527499999999998,0.0,23.429,,0.3429999999999999,1.697,1.4515,1.564,2.054,0.0,28.754,,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4816177,1.5,,7377.78,221.85,143.0,22.82,7.17,448.72,246.76,165.35,23.4,7.83,10.545299145299143,21.11749680715198,7568.68,-0.0252223637411015,9.480769230769232,18.26309067688378
PT150,2012,-2.435,-1.965,-1.255,-1.04,0.0,14.6,-1.577,-1.757,-0.290125,-0.31,-0.472875,-0.5593750000000001,0.0,21.90233333333333,-0.41025,-0.8097500000000001,0.0102499999999999,-0.2027499999999999,-0.6985,-0.72925,0.0,20.782,-0.3319999999999999,-0.977,1.826,1.4135,1.2155,0.275,0.0,29.906,0.917,0.961,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.152405066666667,3.0,,7164.79,225.66,130.17,23.41,6.51,445.27,221.85,143.0,22.82,7.17,9.72173531989483,19.9442119944212,7377.78,-0.0288691178105066,9.888694127957931,18.15481171548117
PT150,2013,-1.45,-1.475,-0.664,-0.004,0.0,15.087,0.183,-1.666,0.01475,0.0795,0.3726666666666666,0.6280833333333333,0.0,21.581083333333336,0.773,-0.2050833333333333,-0.10425,0.17225,0.556,0.82075,0.0,21.2815,0.8005,-0.302,1.8675,1.2545,1.266,1.0915,0.0,30.369,1.016,0.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1279503333333334,3.0,4997.0,7244.39,247.09,131.22,22.36,6.19,443.37,225.66,130.17,23.41,6.51,9.63947031183255,19.995391705069125,7164.79,0.0111098859840972,10.55489107219137,20.15668202764977
PT150,2014,-1.23,-0.8235,-0.419,-0.7795,0.0,14.829,-0.627,-1.646,0.2445833333333333,0.2274583333333333,0.0682499999999999,-0.1953333333333333,0.0,21.620416666666667,0.3235833333333333,-0.4152499999999999,0.34025,0.146,-0.16175,-0.32875,0.0,22.8045,0.3325,-0.5225,1.54,1.518,1.3555,0.5365,0.0,27.708,0.9,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.75547438,3.333333333333333,4997.0,7508.84,265.21,134.26,22.29,6.27,441.91,247.09,131.22,22.36,6.19,11.050536672629695,21.19870759289176,7244.39,0.0365041086965223,11.860912343470485,21.689822294022616
