quarter,pdvmil,pdvmily,wara_later,wara,pgdp,rgdp,rcons,rcdur,rcnd,rcsv,rcndsv,rinv,rinvfx,rnri,rres,rgov,rfed,rdef,rsl,kcdur,tothours,milithours,totpop,fr25_64pop16,fr25_64pop,tothoursces,nwmfg,pman,cpi,ppi,pbus,nwbus,BAA,tb3,romerexog,amtss,amtbr,spf_rfedlag,spf_rfed0,spf_rfed1,spf_rfed2,spf_rfed3,spf_rfed4,spf_rsllag,spf_rsl0,spf_rsl1,spf_rsl2,spf_rsl3,spf_rsl4,spf_ndeflag,spf_ndef0,spf_ndef1,spf_ndef2,spf_ndef3,spf_ndef4,spf_pgdplag,spf_pgdp0,spf_pgdp1,spf_pgdp2,spf_pgdp3,spf_pgdp4
1939,0.5,0.006,.,.,10.87490585,8.27097,8.903867,2.674537,16.17316,7.952937,.,3.871648,4.04713,3.085607,8.381926,10.29587,9.269643,3.034027,.,3.436602,107.8455059,0.627877062,130763.25,0.684249997,0.497500002,.,0.49000001,13.46014404,13.9333334,13.26666641,.,.,5.019999981,0.029999999,.,0.025,0.050999999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1939.25,0,0.000,.,.,10.77654748,8.37198,9.233281,2.842816,16.82255,8.047124,.,3.343956,4.166428,3.264018,8.168047,10.25256,9.446696,3.329588,.,3.461079,108.0468908,0.635226793,131028,0.684000015,0.497999996,.,0.49000001,13.41535282,13.80000019,13.0666666,.,.,5.04333353,0.029999999,.,0.025,0.050999999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1939.5,0.7,0.008,.,.,10.85149955,8.635213,9.300076,3.00219,16.52958,8.110264,.,4.443005,4.327064,3.506525,7.865519,9.793538,8.430821,3.59898,.,3.490228,108.5723749,0.731298283,131301.5,0.683750033,0.49849999,.,0.486666679,13.448946,13.90000057,13.16666698,.,.,4.896666527,0.076666668,.,0.025,0.050999999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1939.75,0,0.000,.,.,10.9391186,8.677839,9.350774,3.048456,17.01471,8.173676,.,4.221391,4.531379,3.74785,7.836507,9.926039,9.160838,3.813405,.,3.525,110.0269909,0.827369774,131575,0.683500051,0.499000013,.,0.50999999,13.77369213,14,13.66666698,.,.,4.883333206,0.046666667,.,0.025,0.050999999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1940,0,0.000,.,.,10.91148507,9.002978,9.486541,3.148987,17.08938,8.268688,.,5.064228,4.716776,3.885899,8.258941,10.0551,9.683177,4.399279,.,3.568177,111.648906,0.923441264,131848.5,0.68325001,0.499500006,.,0.519999981,13.67290878,13.96666622,13.60000038,.,.,4.829999924,0.016666666,.,0.035,0.068999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1940.25,31.6,0.322,.,.,10.96792181,9.056465,9.64829,3.294787,17.33448,8.390668,.,5.049788,4.970328,4.015147,9.183468,9.884892,9.080085,4.67625,.,3.616542,111.5890421,1.019512754,132122,0.683000028,0.5,.,0.519999981,13.60572052,14.03333378,13.46666622,.,.,4.929999828,0.059999999,.,0.035,0.068999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1940.5,0,0.000,.,.,10.97949863,9.331182,9.715816,3.364036,17.3607,8.378447,.,6.142463,5.314031,4.364031,9.428938,9.942092,9.194157,4.912116,.,3.664475,114.5940014,1.604078898,132442,0.68325001,0.500750005,.,0.526666641,13.62811661,14,13.39999962,.,.,4.740000248,0.046666667,.,0.035,0.068999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1940.75,4.9,0.048,.,.,11.0656809,9.541374,9.841354,3.432189,17.60344,8.490198,.,5.863523,5.506865,4.574923,9.500655,11.51792,12.69458,10.10435,.,3.707,115.9211219,2.188645042,132762,0.683500051,0.50150001,.,0.543333352,13.85767841,14.03333378,13.69999981,.,.,4.496666431,0.02,.,0.035,0.068999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1941,7,0.066,.,.,11.22281415,10.08199,10.17337,3.796737,18.29905,8.62787,.,6.210526,5.767212,4.943536,9.144988,13.61487,18.27872,19.17254,.,3.741453,118.7265068,2.773211186,133082,0.683750033,0.502250016,.,0.556666672,14.06484318,14.13333321,13.9333334,.,.,4.393333435,0.056666665,.,0.089000002,0.126000002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1941.25,44.3,0.392,.,.,11.53557437,10.70785,10.46932,4.235274,18.27867,8.837781,.,7.384795,6.197662,5.308119,9.900734,15.11975,21.83285,25.98996,.,3.769077,123.2449024,3.35777733,133402,0.684000015,0.503000021,.,0.596666694,14.62474918,14.46666622,14.66666698,.,.,4.320000172,0.109999999,.,0.089000002,0.126000002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1941.5,0,0.000,.,.,11.87931925,10.95966,10.56261,3.936767,18.75877,8.887079,.,6.651628,6.001264,4.987081,10.46885,17.7685,28.25985,35.29367,.,3.788059,128.4092559,4.765513401,133766.5,0.684249997,0.503499985,.,0.620000005,15.3638258,14.89999962,15.5666666,.,.,4.283333302,0.116666667,.,0.089000002,0.126000002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1941.75,97,0.745,.,.,12.18274496,11.4865,10.2307,3.307222,18.24752,9.167271,.,6.769052,5.433862,4.589262,9.133421,22.31688,38.89658,49.82383,.,3.801,131.8937272,6.173249473,134131,0.684499979,0.504000008,.,0.649999976,15.80615234,15.39999962,16,.,.,4.313333511,0.233333334,.,0.089000002,0.126000002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1942,0,0.000,.,.,12.38575107,11.57757,10.10772,2.571949,18.37368,9.115754,.,5.546139,4.225926,3.524658,7.399261,26.42831,48.87296,65.74001,.,3.810436,134.3420645,7.580985544,134495.5,0.684750021,0.504500031,.,0.683333337,16.30446815,15.83333302,16.66666603,.,.,4.29333353,0.25666666,.,0.143000007,0.204999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1942.25,29,0.202,.,.,12.589459,12.38668,9.986543,2.39328,18.24771,9.245479,.,4.616876,3.738733,3.241655,5.90648,36.06126,71.73628,102.6936,.,3.815395,138.3954662,8.988721615,134860,0.685000002,0.504999995,.,0.716666698,16.64601135,16.23333359,17,.,.,4.28666687,0.353333324,.,0.143000007,0.204999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1942.5,66.2,0.425,.,.,12.67163141,13.15275,10.10017,2.371025,18.47311,9.46618,.,1.755635,2.852272,2.690957,3.220406,46.43963,96.49124,141.447,.,3.813535,142.9867203,12.26853929,135329.75,0.685500026,0.504999995,.,0.766666651,16.61241722,16.46666718,17.10000038,.,.,4.28000021,0.379999995,.,0.143000007,0.204999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1942.75,0,0.000,.,.,12.87997021,14.099,10.26156,2.359746,18.6975,9.648588,.,2.357351,2.391069,2.21473,3.025853,53.0028,112.3795,165.9915,.,3.802,148.3651216,15.54835697,135799.5,0.68599999,0.504999995,.,0.790000021,16.70760155,16.79999924,17.29999924,.,.,4.25666666,0.379999995,.,0.143000007,0.204999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1943,23,0.127,.,.,13.08328721,14.32669,10.38362,2.203479,18.64918,9.836525,.,0.7055525,2.258713,2.153043,2.510876,57.51636,123.4642,182.7935,.,3.779452,153.217256,18.82817465,136269.25,0.686499953,0.504999995,.,0.819999993,16.84757805,17,17.66666603,.,.,4.083333492,0.379999995,.,0.169,0.221000001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1943.25,0,0.000,.,.,13.39906737,14.70674,10.29949,2.278118,18.35172,10.04324,.,2.007387,2.389239,2.258446,2.866185,59.55737,128.6061,191.2963,.,3.749353,157.2941834,22.10799233,136739,0.686999977,0.504999995,.,0.846666694,16.8755722,17.46666718,17.89999962,.,.,3.916666746,0.379999995,.,0.169,0.221000001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1943.5,0,0.000,.,.,13.36942536,15.06242,10.41038,2.151662,18.62766,10.18037,.,2.609754,2.682761,2.587274,2.94548,60.54859,131.0972,195.8829,.,3.719779,160.0562404,23.53777759,137153.5,0.687250018,0.505500019,.,0.873333335,16.75239372,17.36666679,17.79999924,.,.,3.816666603,0.379999995,.,0.169,0.221000001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1943.75,0,0.000,.,.,13.44977313,15.50415,10.4945,2.070743,18.63145,10.41186,.,3.105307,2.861287,2.757237,3.293459,63.27368,137.9845,205.2833,.,3.695,160.2106337,24.96756286,137568,0.6875,0.506000042,.,0.886666656,16.81958199,17.39999962,17.76666641,.,.,3.823333263,0.379999995,.,0.169,0.221000001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1944,0,0.000,.,.,13.5013689,15.80836,10.53323,2.121271,18.72377,10.49803,.,3.014536,2.99033,2.928051,3.275959,65.95108,144.2773,215.1537,.,3.678105,161.0257567,26.39734813,137982.5,0.687749982,0.506500006,.,0.899999976,16.85877609,17.39999962,17.83333206,.,.,3.726666689,0.379999995,.,0.148000002,0.263000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1944.25,-34,-0.159,.,.,13.61943532,15.98451,10.62961,1.948725,18.84051,10.62928,.,2.811047,3.174462,3.261925,2.549294,67.18441,147.589,219.0653,.,3.666769,163.6691137,27.82713339,138397,0.688000023,0.507000029,.,0.910000026,16.94276237,17.53333282,17.93333244,.,.,3.633333445,0.379999995,.,0.148000002,0.263000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1944.5,0,0.000,.,.,13.7254902,16.23024,10.72763,1.938747,19.05026,10.72157,.,2.523269,3.008792,3.160872,2.139567,68.22958,149.8138,222.058,.,3.656351,158.2899433,27.16565756,138779.75,0.688750029,0.507250011,.,0.913333356,16.94836044,17.70000076,17.89999962,.,.,3.559999943,0.379999995,.,0.148000002,0.263000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1944.75,19.4,0.087,.,.,13.74695678,16.3889,10.88153,2.015257,19.20547,10.88312,.,2.063147,3.342416,3.601151,2.035179,69.71895,153.1319,228.6711,.,3.643,159.1222834,26.50418172,139162.5,0.689499974,0.507500052,.,0.923333347,16.97635651,17.73333359,17.96666718,.,.,3.523333311,0.379999995,.,0.148000002,0.263000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1945,0,0.000,.,.,13.78448739,16.69016,11.09925,2.097537,19.76122,11.12274,.,2.687285,3.505147,3.862051,1.901815,70.5416,154.7754,233.805,.,3.622784,155.38471,25.84270589,139545.25,0.690249979,0.507750034,.,0.930000007,17.04354477,17.79999924,18.10000038,.,.,3.416666746,0.379999995,.,0.150999993,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1945.25,0,0.000,.,.,13.9062473,16.75557,11.1173,2.049519,19.48797,11.15858,.,3.334432,3.745436,4.119228,2.086875,69.73591,152.9276,228.9095,.,3.603384,150.095348,25.18123005,139928,0.690999985,0.508000016,.,0.926666677,17.09953499,17.93333244,18.26666641,.,.,3.323333263,0.379999995,.,0.150999993,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1945.5,-41,-0.176,.,.,14.09503916,15.73604,11.32465,2.169756,20.15825,11.31672,.,3.473666,4.641103,4.99454,2.857465,57.27486,123.3315,183.2232,.,3.58997,141.8319517,20.48685155,140293.25,0.691500008,0.50849998,.,0.886666656,17.09393501,18.10000038,18.20000076,.,.,3.25333333,0.379999995,.,0.150999993,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1945.75,0,0.000,.,.,14.2745911,14.51023,11.87881,2.599188,21.11656,11.42597,.,4.252617,5.244313,5.224182,4.913845,39.11963,79.86953,116.3863,.,3.591,135.9508723,15.79247305,140658.5,0.692000031,0.509000003,.,0.850000024,17.16672325,18.13333321,18.33333397,.,.,3.150000095,0.379999995,.,0.150999993,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1946,0,0.000,.,.,14.5501481,14.30782,12.66004,3.367936,22.48509,11.63575,.,7.25951,6.231739,5.514467,9.191818,24.71347,44.55482,61.17973,.,3.627781,132.7599448,11.09809455,141023.75,0.692499995,0.509500027,.,0.866666675,17.40188408,18.20000076,18.56666565,.,.,2.966666698,0.379999995,.,0.141000003,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1946.25,0,0.000,.,.,14.91936931,14.60362,12.99789,3.765911,22.73378,11.73403,.,9.653999,7.850529,6.687576,12.36926,20.58571,34.61912,48.17882,.,3.699728,129.4002411,6.403716053,141389,0.693000019,0.50999999,.,0.930000007,17.85540771,18.53333282,19.16666603,.,.,3.00333333,0.379999995,.,0.141000003,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1946.5,3.7,0.017,.,.,16.24522024,14.0959,12.86292,4.487961,21.66879,11.85034,.,9.094741,8.480985,7.053889,13.89266,18.20528,29.38997,38.05054,.,3.810451,129.8305846,5.548259805,142073.25,0.693500042,0.509500027,.,0.976666689,20.15662193,20.13333321,21.70000076,.,.,3.053333282,0.379999995,.,0.141000003,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1946.75,0,0.000,.,.,17.04142775,13.71665,12.54715,4.482193,20.90034,11.85189,.,9.235749,9.040747,7.584068,13.90226,17.87154,28.77608,34.87491,.,3.932,130.2314326,4.692803558,142757.5,0.694000006,0.509000003,.,1.013333321,22.39624786,21.19999886,23.83333397,.,.,3.163333416,0.379999995,.,0.141000003,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1947,0,0.000,0,0,16.91627443,14.022,12.83,4.542,21.561,11.719,15.07961995,8.718,9.329,7.918,14.61,17.184,25.544,31.436,12.014,4.052135,129.5943395,3.83734731,143441.75,0.694499969,0.50849998,121.7914621,1.043333292,23.35446739,21.70000076,24.83333397,19.972,6.811,3.133333445,0.379999995,0,0.143999994,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1947.25,7.8,0.033,0,0,17.17020213,14.001,13.043,4.637,21.93,11.888,15.31499218,8.016,9.082,7.793,13.883,17.293,25.597,29.376,12.177,4.171385,128.8454859,2.981891063,144126,0.694999993,0.508000016,121.0917943,1.080000043,23.67883301,22.01000023,25.03333282,20.247,6.973,3.180000067,0.379999995,0,0.143999994,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1947.5,0,0.000,0,0,17.47801844,13.989,13.085,4.702,22.032,11.862,15.33984204,7.759,9.39,7.638,16.011,17.451,25.611,30.894,12.461,4.288548,128.8638007,2.920730797,144752.25,0.695500016,0.507499993,122.0369367,1.106666684,24.06807518,22.48999977,25.66666603,20.763,7.027,3.193333387,0.736666679,0,0.143999994,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1947.75,0,0.000,0,0,17.90592874,14.202,13.089,5.008,21.743,11.801,15.20244059,9.366,10.216,7.884,19.105,17.193,24.718,31.105,12.663,4.409,128.8821155,2.859570531,145378.5,0.69599998,0.506999969,122.8085402,1.143333316,24.94386864,23.12666702,26.76666641,21.343,7.295,3.436666727,0.906666696,0,0.143999994,0.238000005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1948,1.8,0.007,0,0,18.04255909,14.427,13.154,4.982,21.814,11.927,15.28643888,10.381,10.561,8.373,18.877,17.534,25.559,31.023,12.644,4.524156,127.8014694,2.58,146004.75,0.696500003,0.506500006,121.873,1.159999967,25.62504005,23.61666679,27.36666679,21.51,7.403,3.526666641,0.99000001,0,0.116999999,0.193000004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1948.25,3.5,0.013,0,0,18.19233649,14.693,13.307,5.016,22.027,12.114,15.48601082,11.065,10.551,8.082,19.979,18.378,27.116,30.767,13.008,4.636504,127.827886,2.628,146631,0.697000027,0.505999982,122.135,1.179999948,25.78722382,23.99333382,27.53333282,21.666,7.492,3.396666765,1,-5,0.116999999,0.193000004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1948.5,0,0.000,0,0,18.53506634,14.772,13.327,5.1,21.892,12.179,15.47417444,11.184,10.438,8.102,19.342,18.735,27.669,30.306,13.239,4.748214,127.9653026,2.787,147270.25,0.69749999,0.50575,123.491,1.226666689,26.37108612,24.39666748,28.10000038,22.077,7.707,3.420000076,1.049999952,0,0.116999999,0.193000004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1948.75,0,0.000,0,0,18.5953765,14.794,13.433,5.028,22.178,12.302,15.64865278,10.627,10.317,8.31,17.91,19.523,29.169,31.82,13.559,4.857,128.0310055,2.954,147909.5,0.698000014,0.505499959,123.027,1.25666666,26.20890045,24.17333221,27.73333359,22.137,7.891,3.519999981,1.139999986,0,0.116999999,0.193000004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1949,0,0.000,0,0,18.50023991,14.589,13.454,4.936,22.262,12.38,15.72234662,8.974,9.727,7.917,16.564,20.081,29.756,32.659,14.12,4.963575,128.0437085,3.068,148548.75,0.698500037,0.505249977,121.615,1.25999999,25.6899128,23.94333267,26.96666527,21.927,7.725,3.460000038,1.169999957,0,0.112000003,0.187000006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1949.25,0,0.000,0,0,18.31315355,14.536,13.66,5.364,22.323,12.443,15.78565009,7.719,9.418,7.604,16.277,20.99,30.874,33.252,14.925,5.081726,124.8669913,3.041,149188,0.699000001,0.504999995,120.779,1.25333333,25.1060524,23.91666603,26.26666641,21.661,7.615,3.456666708,1.169999957,0,0.112000003,0.187000006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1949.5,0,0.000,0,0,18.20532009,14.699,13.691,5.62,22.126,12.417,15.70271227,8.395,9.395,7.227,17.672,21.201,30.534,33.158,15.546,5.210895,123.2833417,3.007,149958.75,0.699499965,0.504500031,119.069,1.25333333,24.8789959,23.71666718,26.03333282,21.531,7.736,3.410000086,1.043333292,0,0.112000003,0.187000006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1949.75,-2,-0.007,0,0,18.21303482,14.561,13.891,5.844,22.487,12.454,15.84853964,7.936,9.732,7.103,19.843,20.75,29.021,31.069,15.843,5.354,124.9422603,2.953,150729.5,0.699999988,0.504000008,117.919,1.24333334,24.81412125,23.65999985,25.96666718,21.464,7.827,3.339999914,1.076666713,0,0.112000003,0.187000006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1950,0,0.000,0,0,18.16621559,15.149,14.122,6.067,22.774,12.609,16.05751574,9.927,10.349,7.304,22.094,20.403,27.64,29.815,16.237,5.515139,125.9905661,2.837,151500.25,0.700500011,0.503499985,118.274,1.269999981,24.8789959,23.58666611,26.03333282,21.415,8.1,3.24000001,1.103333354,0.75,0.128000006,0.210999995,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1950.25,7.7,0.028,0,0,18.22549648,15.61,14.355,6.119,23.038,12.928,16.34402738,11.038,11.309,7.958,24.236,20.737,28.254,30.075,16.375,5.681727,127.9466052,2.727,152271,0.700999975,0.503000021,120.492,1.296666622,25.17092514,23.76666641,26.36666679,21.537,8.173,3.25333333,1.153333306,0,0.128000006,0.210999995,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1950.5,179.4,0.631,0,1,18.61167622,16.221,15.091,7.569,23.436,13.128,16.60720295,12.032,12.153,8.671,25.569,20.339,27.251,32.052,16.387,5.882078,130.0467217,2.865,152922.75,0.701499999,0.502250016,123.827,1.323333383,26.46839714,24.2033329,27.86666679,22.02,8.314,3.25333333,1.220000029,0,0.128000006,0.210999995,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1950.75,124,0.411,0,0,18.97982674,16.507,14.637,6.633,22.916,13.211,16.4709483,13.631,11.9,8.66,24.364,21.635,30.451,36.49,16.397,6.041,131.3993159,3.877,153574.5,0.702000022,0.50150001,125.444,1.373333335,27.66855621,24.69333267,29.10000038,22.52,8.491,3.213333368,1.336666703,0,0.128000006,0.210999995,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1951,4.1,0.013,1,0,19.68291953,16.715,14.991,6.842,23.338,13.572,16.84183113,12.194,11.458,8.435,23.07,23.948,36.413,46.253,16.235,6.177224,132.8692695,4.953,154226.25,0.702499986,0.500750005,128.084,1.409999967,29.12821007,25.69666672,30.76666641,23.339,8.787,3.186666727,1.366666675,0,0.144999996,0.247999996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1951.25,0,0.000,0,0,19.8081563,16.993,14.568,5.861,22.997,13.664,16.76153384,12.495,10.931,8.552,19.963,27.241,44.208,57.332,16.511,6.275846,134.2527087,5.779,154878,0.703000009,0.5,129.497,1.440000057,29.12821007,25.94666672,30.66666603,23.566,9.02,3.413333416,1.49000001,0,0.144999996,0.247999996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1951.5,0,0.000,0,0,19.81997577,17.331,14.737,5.754,23.481,13.835,17.04453942,11.53,10.754,8.648,18.689,30.332,51.849,69.12,16.591,6.359691,134.1745803,6.274,155546.75,0.703249991,0.499249995,128.925,1.456666708,28.80384254,25.93333435,30.16666603,23.556,9.181,3.49666667,1.603333354,0,0.144999996,0.247999996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1951.75,0,0.000,0,0,20.04032258,17.36,14.823,5.736,23.756,13.869,17.17216167,10.548,10.643,8.468,18.862,32.023,56.15,75.329,16.564,6.435,134.5272911,6.386,156215.5,0.703500032,0.49849999,129.239,1.480000019,28.64165878,26.31666565,30.10000038,23.807,9.257,3.556666613,1.610000014,0,0.144999996,0.247999996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1952,-0.5,-0.001,0,0,20.0285144,17.535,14.856,5.769,23.56,14.041,17.19988785,10.795,10.769,8.502,19.355,33.015,58.6,77.918,16.616,6.507094,135.4817834,6.637,156527,0.703750014,0.497750014,129.732,1.49666667,28.47947502,26.41666603,29.86666679,23.723,9.356,3.543333292,1.566666722,0,0.157000005,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1952.25,-4.6,-0.013,0,0,20.05810641,17.554,15.148,5.881,24.107,14.26,17.53508206,9.898,10.918,8.597,19.712,34.134,60.92,82.119,16.969,6.581388,135.7658364,6.861,157140,0.703999996,0.497000009,129.231,1.50999999,28.21998024,26.48666573,29.56666756,23.708,9.544,3.49666667,1.646666646,0,0.157000005,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1952.5,0.8,0.002,0,0,20.28632866,17.672,15.222,5.532,24.53,14.45,17.80457497,10.425,10.248,7.82,19.514,34.472,62.487,84.015,16.51,6.656359,135.9021358,6.771,157798,0.704249978,0.496250004,129.764,1.526666641,28.28485489,26.66666603,29.66666603,23.958,9.673,3.50999999,1.783333302,0,0.157000005,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1952.75,0,0.000,0,0,20.34399649,18.256,15.759,6.486,24.89,14.656,18.06403818,11.173,11.028,8.524,20.562,35.09,63.469,85.514,16.9,6.755,137.009799,6.612,158451,0.70449996,0.495499998,132.172,1.573333383,28.12266922,26.69666672,29.29999924,23.994,9.899,3.526666641,1.893333316,0,0.157000005,0.268000007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1953,-7.5,-0.020,0,0,20.34736786,18.597,15.947,6.704,25.045,14.806,18.20780456,11.395,11.471,8.991,20.882,36.281,65.942,88.146,17.262,6.87385,137.1352336,6.643,159170,0.704750001,0.494749993,132.645,1.603333354,28.02536011,26.61999893,29.13333321,23.966,10.075,3.536666632,1.980000019,0,0.153999999,0.266000003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1953.25,-4.4,-0.012,0,0,20.38638062,18.738,16.043,6.665,25.16,14.983,18.3639533,11.434,11.533,9.053,20.941,37.079,68.018,88.851,17.232,6.998916,136.2236648,6.586,159745,0.704999983,0.493999988,132.495,1.623333335,28.12266922,26.72000122,29.03333282,23.967,10.186,3.763333321,2.153333426,0,0.153999999,0.266000003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1953.5,-11.7,-0.031,0,0,20.46284364,18.624,16.006,6.623,24.929,15.075,18.3272741,11.165,11.542,9.258,20.147,36.631,66.162,87.687,17.693,7.120285,135.5603812,6.616,160449,0.704750001,0.493000001,131.624,1.643333316,28.44703865,26.8433342,29.36666679,24.084,10.34,3.863333225,1.956666589,0,0.153999999,0.266000003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1953.75,-1,-0.003,0,0,20.50848382,18.329,15.9,6.438,24.965,14.963,18.27653859,10.286,11.417,9.147,19.974,36.517,65.201,86,18.124,7.226,134.9754409,6.644,161223,0.70449996,0.491999984,130.014,1.649999976,28.34972763,26.8900013,29.16666794,24.116,10.324,3.769999981,1.473333359,0,0.153999999,0.266000003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1954,0,0.000,0,0,20.56792018,18.242,15.958,6.238,25.205,15.102,18.44946508,10.2,11.237,8.874,20.183,35.54,61.731,80.234,18.775,7.30766,134.6989751,6.4,161912,0.704249978,0.490999997,128.921,1.649999976,28.44703865,26.9533329,29.33333206,24.181,10.392,3.609999895,1.059999943,0,0.142000005,0.240999997,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
